Date_Time_B5,Temp_B5,Date_Time_B15,Temp_B15,Date_Time_B30,Temp_B30,Date_Time_B45,Temp_B45,Date_Time_A50,Temp_A50,Date_Time_A10,Temp_A10
8/12/2016 22:05,16.844,8/12/2016 22:05,17.249,8/12/2016 22:05,16.534,8/12/2016 22:05,16.511,8/12/2016 22:05,16.463,8/12/2016 22:05,16.915
8/12/2016 22:10,16.844,8/12/2016 22:10,17.225,8/12/2016 22:10,16.534,8/12/2016 22:10,16.487,8/12/2016 22:10,16.439,8/12/2016 22:10,16.915
8/12/2016 22:15,16.82,8/12/2016 22:15,17.201,8/12/2016 22:15,16.534,8/12/2016 22:15,16.487,8/12/2016 22:15,16.439,8/12/2016 22:15,16.915
8/12/2016 22:20,16.796,8/12/2016 22:20,17.201,8/12/2016 22:20,16.534,8/12/2016 22:20,16.463,8/12/2016 22:20,16.415,8/12/2016 22:20,16.915
8/12/2016 22:25,16.773,8/12/2016 22:25,17.177,8/12/2016 22:25,16.534,8/12/2016 22:25,16.439,8/12/2016 22:25,16.368,8/12/2016 22:25,16.915
8/12/2016 22:30,16.749,8/12/2016 22:30,17.153,8/12/2016 22:30,16.534,8/12/2016 22:30,16.392,8/12/2016 22:30,16.368,8/12/2016 22:30,16.915
8/12/2016 22:35,16.725,8/12/2016 22:35,17.153,8/12/2016 22:35,16.534,8/12/2016 22:35,16.368,8/12/2016 22:35,16.344,8/12/2016 22:35,16.915
8/12/2016 22:40,16.725,8/12/2016 22:40,17.13,8/12/2016 22:40,16.534,8/12/2016 22:40,16.368,8/12/2016 22:40,16.344,8/12/2016 22:40,16.915
8/12/2016 22:45,16.701,8/12/2016 22:45,17.13,8/12/2016 22:45,16.534,8/12/2016 22:45,16.368,8/12/2016 22:45,16.344,8/12/2016 22:45,16.915
8/12/2016 22:50,16.677,8/12/2016 22:50,17.106,8/12/2016 22:50,16.558,8/12/2016 22:50,16.368,8/12/2016 22:50,16.344,8/12/2016 22:50,16.915
8/12/2016 22:55,16.677,8/12/2016 22:55,17.082,8/12/2016 22:55,16.558,8/12/2016 22:55,16.392,8/12/2016 22:55,16.344,8/12/2016 22:55,16.915
8/12/2016 23:00,16.654,8/12/2016 23:00,17.082,8/12/2016 23:00,16.558,8/12/2016 23:00,16.392,8/12/2016 23:00,16.368,8/12/2016 23:00,16.915
8/12/2016 23:05,16.654,8/12/2016 23:05,17.058,8/12/2016 23:05,16.558,8/12/2016 23:05,16.439,8/12/2016 23:05,16.415,8/12/2016 23:05,16.915
8/12/2016 23:10,16.654,8/12/2016 23:10,17.034,8/12/2016 23:10,16.558,8/12/2016 23:10,16.487,8/12/2016 23:10,16.487,8/12/2016 23:10,16.915
8/12/2016 23:15,16.677,8/12/2016 23:15,17.034,8/12/2016 23:15,16.558,8/12/2016 23:15,16.415,8/12/2016 23:15,16.392,8/12/2016 23:15,16.915
8/12/2016 23:20,16.654,8/12/2016 23:20,17.011,8/12/2016 23:20,16.558,8/12/2016 23:20,16.511,8/12/2016 23:20,16.558,8/12/2016 23:20,16.915
8/12/2016 23:25,16.654,8/12/2016 23:25,17.011,8/12/2016 23:25,16.558,8/12/2016 23:25,16.487,8/12/2016 23:25,16.606,8/12/2016 23:25,16.915
8/12/2016 23:30,16.654,8/12/2016 23:30,16.987,8/12/2016 23:30,16.558,8/12/2016 23:30,16.439,8/12/2016 23:30,16.463,8/12/2016 23:30,16.915
8/12/2016 23:35,16.654,8/12/2016 23:35,16.987,8/12/2016 23:35,16.558,8/12/2016 23:35,16.392,8/12/2016 23:35,16.368,8/12/2016 23:35,16.915
8/12/2016 23:40,16.63,8/12/2016 23:40,16.963,8/12/2016 23:40,16.558,8/12/2016 23:40,16.32,8/12/2016 23:40,16.272,8/12/2016 23:40,16.915
8/12/2016 23:45,16.606,8/12/2016 23:45,16.963,8/12/2016 23:45,16.558,8/12/2016 23:45,16.272,8/12/2016 23:45,16.225,8/12/2016 23:45,16.915
8/12/2016 23:50,16.558,8/12/2016 23:50,16.939,8/12/2016 23:50,16.558,8/12/2016 23:50,16.225,8/12/2016 23:50,16.201,8/12/2016 23:50,16.915
8/12/2016 23:55,16.534,8/12/2016 23:55,16.939,8/12/2016 23:55,16.558,8/12/2016 23:55,16.225,8/12/2016 23:55,16.201,8/12/2016 23:55,16.915
8/13/2016 0:00,16.534,8/13/2016 0:00,16.939,8/13/2016 0:00,16.558,8/13/2016 0:00,16.249,8/13/2016 0:00,16.201,8/13/2016 0:00,16.915
8/13/2016 0:05,16.511,8/13/2016 0:05,16.915,8/13/2016 0:05,16.558,8/13/2016 0:05,16.201,8/13/2016 0:05,16.153,8/13/2016 0:05,16.892
8/13/2016 0:10,16.487,8/13/2016 0:10,16.915,8/13/2016 0:10,16.558,8/13/2016 0:10,16.177,8/13/2016 0:10,16.153,8/13/2016 0:10,16.892
8/13/2016 0:15,16.463,8/13/2016 0:15,16.892,8/13/2016 0:15,16.558,8/13/2016 0:15,16.201,8/13/2016 0:15,16.153,8/13/2016 0:15,16.892
8/13/2016 0:20,16.463,8/13/2016 0:20,16.892,8/13/2016 0:20,16.558,8/13/2016 0:20,16.201,8/13/2016 0:20,16.177,8/13/2016 0:20,16.892
8/13/2016 0:25,16.463,8/13/2016 0:25,16.868,8/13/2016 0:25,16.558,8/13/2016 0:25,16.225,8/13/2016 0:25,16.201,8/13/2016 0:25,16.892
8/13/2016 0:30,16.463,8/13/2016 0:30,16.868,8/13/2016 0:30,16.558,8/13/2016 0:30,16.201,8/13/2016 0:30,16.177,8/13/2016 0:30,16.892
8/13/2016 0:35,16.439,8/13/2016 0:35,16.844,8/13/2016 0:35,16.558,8/13/2016 0:35,16.177,8/13/2016 0:35,16.153,8/13/2016 0:35,16.892
8/13/2016 0:40,16.439,8/13/2016 0:40,16.844,8/13/2016 0:40,16.558,8/13/2016 0:40,16.153,8/13/2016 0:40,16.129,8/13/2016 0:40,16.892
8/13/2016 0:45,16.415,8/13/2016 0:45,16.844,8/13/2016 0:45,16.558,8/13/2016 0:45,16.153,8/13/2016 0:45,16.129,8/13/2016 0:45,16.892
8/13/2016 0:50,16.392,8/13/2016 0:50,16.82,8/13/2016 0:50,16.558,8/13/2016 0:50,16.129,8/13/2016 0:50,16.106,8/13/2016 0:50,16.892
8/13/2016 0:55,16.392,8/13/2016 0:55,16.82,8/13/2016 0:55,16.558,8/13/2016 0:55,16.129,8/13/2016 0:55,16.082,8/13/2016 0:55,16.892
