DateTime,Depth,Temperature,Salinity,Sigma
2018-08-11T02:00:00Z,4.253,19.61,33.66,23.84
2018-08-11T02:00:00Z,4.297,19.61,33.66,23.84
2018-08-11T02:00:00Z,4.34,19.61,33.66,23.84
2018-08-11T02:00:00Z,4.381,19.61,33.66,23.84
2018-08-11T02:00:00Z,4.421,19.61,33.66,23.84
2018-08-11T02:00:00Z,4.461,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.501,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.539,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.58,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.62,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.66,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.702,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.744,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.788,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.831,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.877,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.923,19.6,33.66,23.84
2018-08-11T02:00:00Z,4.97,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.019,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.07,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.12,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.171,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.221,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.271,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.321,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.368,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.414,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.458,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.499,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.538,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.574,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.607,19.6,33.66,23.84
2018-08-11T02:00:00Z,5.635,19.61,33.66,23.84
2018-08-11T02:00:00Z,5.659,19.61,33.66,23.84
2018-08-11T02:00:00Z,5.678,19.61,33.66,23.84
2018-08-11T02:00:00Z,5.691,19.61,33.66,23.84
2018-08-11T02:00:00Z,5.699,19.61,33.66,23.84
2018-08-11T06:00:00Z,1.029,20.28,33.68,23.68
2018-08-11T06:00:00Z,1.07,20.28,33.68,23.68
2018-08-11T06:00:00Z,1.115,20.27,33.68,23.69
2018-08-11T06:00:00Z,1.161,20.26,33.68,23.69
2018-08-11T06:00:00Z,1.208,20.25,33.68,23.69
2018-08-11T06:00:00Z,1.257,20.25,33.68,23.69
2018-08-11T06:00:00Z,1.307,20.24,33.68,23.69
2018-08-11T06:00:00Z,1.355,20.23,33.68,23.69
2018-08-11T06:00:00Z,1.405,20.23,33.68,23.7
2018-08-11T06:00:00Z,1.456,20.22,33.68,23.7
2018-08-11T06:00:00Z,1.506,20.21,33.68,23.7
2018-08-11T06:00:00Z,1.559,20.2,33.68,23.7
2018-08-11T06:00:00Z,1.613,20.2,33.68,23.7
2018-08-11T06:00:00Z,1.671,20.19,33.68,23.7
2018-08-11T06:00:00Z,1.732,20.18,33.68,23.71
2018-08-11T06:00:00Z,1.793,20.17,33.68,23.71
2018-08-11T06:00:00Z,1.856,20.16,33.68,23.71
2018-08-11T06:00:00Z,1.919,20.14,33.68,23.72
2018-08-11T06:00:00Z,1.984,20.13,33.68,23.72
2018-08-11T06:00:00Z,2.049,20.11,33.68,23.73
2018-08-11T06:00:00Z,2.116,20.08,33.68,23.74
2018-08-11T06:00:00Z,2.184,20.05,33.68,23.74
2018-08-11T06:00:00Z,2.252,20.01,33.67,23.75
2018-08-11T06:00:00Z,2.32,19.98,33.67,23.75
2018-08-11T06:00:00Z,2.389,19.95,33.67,23.76
2018-08-11T06:00:00Z,2.457,19.93,33.66,23.76
2018-08-11T06:00:00Z,2.525,19.91,33.66,23.77
2018-08-11T06:00:00Z,2.592,19.89,33.66,23.77
2018-08-11T06:00:00Z,2.661,19.88,33.66,23.78
2018-08-11T06:00:00Z,2.729,19.86,33.66,23.78
2018-08-11T06:00:00Z,2.798,19.84,33.66,23.78
2018-08-11T06:00:00Z,2.865,19.83,33.66,23.78
2018-08-11T06:00:00Z,2.933,19.82,33.66,23.79
2018-08-11T06:00:00Z,3,19.81,33.66,23.79
2018-08-11T06:00:00Z,3.066,19.8,33.66,23.79
2018-08-11T06:00:00Z,3.13,19.78,33.66,23.8
2018-08-11T06:00:00Z,3.194,19.77,33.66,23.8
2018-08-11T06:00:00Z,3.258,19.76,33.66,23.8
2018-08-11T06:00:00Z,3.32,19.75,33.66,23.8
2018-08-11T06:00:00Z,3.383,19.74,33.66,23.81
2018-08-11T06:00:00Z,3.446,19.73,33.66,23.81
2018-08-11T06:00:00Z,3.51,19.72,33.66,23.81
2018-08-11T06:00:00Z,3.574,19.7,33.66,23.82
2018-08-11T06:00:00Z,3.641,19.69,33.66,23.82
2018-08-11T06:00:00Z,3.708,19.69,33.66,23.82
2018-08-11T06:00:00Z,3.776,19.68,33.66,23.82
2018-08-11T06:00:00Z,3.844,19.68,33.66,23.82
2018-08-11T06:00:00Z,3.912,19.68,33.66,23.82
2018-08-11T06:00:00Z,3.979,19.67,33.66,23.82
2018-08-11T06:00:00Z,4.047,19.67,33.66,23.82
2018-08-11T06:00:00Z,4.114,19.66,33.66,23.82
2018-08-11T06:00:00Z,4.18,19.66,33.66,23.83
2018-08-11T06:00:00Z,4.244,19.66,33.66,23.83
2018-08-11T06:00:00Z,4.307,19.66,33.66,23.83
2018-08-11T06:00:00Z,4.37,19.65,33.66,23.83
2018-08-11T06:00:00Z,4.432,19.65,33.66,23.83
2018-08-11T06:00:00Z,4.497,19.65,33.66,23.83
2018-08-11T06:00:00Z,4.561,19.65,33.66,23.83
2018-08-11T06:00:00Z,4.625,19.65,33.66,23.83
2018-08-11T06:00:00Z,4.686,19.64,33.66,23.83
2018-08-11T06:00:00Z,4.747,19.64,33.66,23.83
2018-08-11T06:00:00Z,4.804,19.64,33.66,23.83
2018-08-11T06:00:00Z,4.859,19.63,33.66,23.84
2018-08-11T06:00:00Z,4.911,19.63,33.66,23.84
2018-08-11T06:00:00Z,4.958,19.62,33.66,23.84
2018-08-11T06:00:00Z,5.001,19.62,33.66,23.84
2018-08-11T06:00:00Z,5.039,19.61,33.66,23.84
2018-08-11T06:00:00Z,5.071,19.61,33.66,23.84
2018-08-11T10:00:00Z,1.148,20.28,33.67,23.67
2018-08-11T10:00:00Z,1.175,20.31,33.68,23.68
2018-08-11T10:00:00Z,1.207,20.32,33.69,23.68
2018-08-11T10:00:00Z,1.247,20.31,33.69,23.68
2018-08-11T10:00:00Z,1.291,20.3,33.69,23.68
2018-08-11T10:00:00Z,1.339,20.29,33.68,23.68
2018-08-11T10:00:00Z,1.392,20.28,33.68,23.68
2018-08-11T10:00:00Z,1.446,20.27,33.68,23.68
2018-08-11T10:00:00Z,1.501,20.27,33.68,23.68
2018-08-11T10:00:00Z,1.557,20.26,33.68,23.69
2018-08-11T10:00:00Z,1.613,20.24,33.68,23.69
2018-08-11T10:00:00Z,1.671,20.23,33.68,23.7
2018-08-11T10:00:00Z,1.731,20.21,33.68,23.7
2018-08-11T10:00:00Z,1.792,20.19,33.68,23.71
2018-08-11T10:00:00Z,1.855,20.17,33.68,23.71
2018-08-11T10:00:00Z,1.918,20.16,33.68,23.71
2018-08-11T10:00:00Z,1.983,20.15,33.68,23.72
2018-08-11T10:00:00Z,2.047,20.15,33.69,23.72
2018-08-11T10:00:00Z,2.112,20.15,33.69,23.73
2018-08-11T10:00:00Z,2.178,20.16,33.7,23.73
2018-08-11T10:00:00Z,2.245,20.16,33.7,23.73
2018-08-11T10:00:00Z,2.311,20.17,33.71,23.73
2018-08-11T10:00:00Z,2.378,20.17,33.71,23.74
2018-08-11T10:00:00Z,2.444,20.17,33.72,23.74
2018-08-11T10:00:00Z,2.511,20.17,33.72,23.74
2018-08-11T10:00:00Z,2.576,20.17,33.72,23.74
2018-08-11T10:00:00Z,2.641,20.16,33.72,23.74
2018-08-11T10:00:00Z,2.704,20.14,33.72,23.75
2018-08-11T10:00:00Z,2.764,20.12,33.71,23.75
2018-08-11T10:00:00Z,2.821,20.11,33.7,23.75
2018-08-11T10:00:00Z,2.875,20.09,33.7,23.75
2018-08-11T10:00:00Z,2.928,20.08,33.7,23.75
2018-08-11T10:00:00Z,2.978,20.06,33.69,23.75
2018-08-11T10:00:00Z,3.025,20.05,33.69,23.75
2018-08-11T10:00:00Z,3.073,20.04,33.69,23.75
2018-08-11T10:00:00Z,3.121,20.03,33.69,23.75
2018-08-11T10:00:00Z,3.168,20.02,33.69,23.76
2018-08-11T10:00:00Z,3.216,20,33.68,23.76
2018-08-11T10:00:00Z,3.265,19.98,33.68,23.76
2018-08-11T10:00:00Z,3.312,19.96,33.68,23.76
2018-08-11T10:00:00Z,3.361,19.94,33.67,23.77
2018-08-11T10:00:00Z,3.408,19.92,33.67,23.77
2018-08-11T10:00:00Z,3.457,19.91,33.67,23.77
2018-08-11T10:00:00Z,3.505,19.89,33.67,23.78
2018-08-11T10:00:00Z,3.553,19.88,33.67,23.78
2018-08-11T10:00:00Z,3.604,19.86,33.67,23.78
2018-08-11T10:00:00Z,3.656,19.85,33.66,23.78
2018-08-11T10:00:00Z,3.708,19.85,33.66,23.78
2018-08-11T10:00:00Z,3.764,19.84,33.66,23.78
2018-08-11T10:00:00Z,3.821,19.84,33.66,23.79
2018-08-11T10:00:00Z,3.88,19.84,33.66,23.79
2018-08-11T10:00:00Z,3.942,19.84,33.66,23.79
2018-08-11T10:00:00Z,4.005,19.84,33.66,23.79
2018-08-11T10:00:00Z,4.071,19.84,33.67,23.79
2018-08-11T10:00:00Z,4.138,19.84,33.67,23.79
2018-08-11T10:00:00Z,4.209,19.84,33.67,23.79
2018-08-11T10:00:00Z,4.28,19.83,33.67,23.79
2018-08-11T10:00:00Z,4.352,19.82,33.67,23.79
2018-08-11T10:00:00Z,4.422,19.81,33.66,23.79
2018-08-11T10:00:00Z,4.494,19.8,33.66,23.8
2018-08-11T10:00:00Z,4.563,19.78,33.66,23.8
2018-08-11T10:00:00Z,4.633,19.76,33.66,23.8
2018-08-11T10:00:00Z,4.701,19.75,33.66,23.8
2018-08-11T10:00:00Z,4.769,19.73,33.66,23.81
2018-08-11T10:00:00Z,4.835,19.72,33.66,23.81
2018-08-11T10:00:00Z,4.902,19.7,33.66,23.81
2018-08-11T10:00:00Z,4.967,19.69,33.66,23.82
2018-08-11T10:00:00Z,5.033,19.68,33.66,23.82
2018-08-11T10:00:00Z,5.098,19.68,33.66,23.82
2018-08-11T10:00:00Z,5.164,19.67,33.66,23.82
2018-08-11T10:00:00Z,5.228,19.66,33.66,23.82
2018-08-11T10:00:00Z,5.294,19.65,33.66,23.83
2018-08-11T10:00:00Z,5.359,19.65,33.66,23.83
2018-08-11T10:00:00Z,5.423,19.64,33.66,23.83
2018-08-11T10:00:00Z,5.487,19.63,33.66,23.83
2018-08-11T10:00:00Z,5.547,19.63,33.66,23.83
2018-08-11T10:00:00Z,5.607,19.62,33.66,23.83
2018-08-11T10:00:00Z,5.664,19.62,33.66,23.84
2018-08-11T10:00:00Z,5.719,19.61,33.66,23.84
2018-08-11T10:00:00Z,5.773,19.61,33.66,23.84
2018-08-11T10:00:00Z,5.828,19.6,33.66,23.84
2018-08-11T10:00:00Z,5.883,19.59,33.66,23.84
2018-08-11T10:00:00Z,5.938,19.58,33.66,23.84
2018-08-11T10:00:00Z,5.994,19.57,33.66,23.85
2018-08-11T10:00:00Z,6.048,19.56,33.66,23.85
2018-08-11T10:00:00Z,6.103,19.55,33.65,23.85
2018-08-11T10:00:00Z,6.156,19.54,33.65,23.85
2018-08-11T10:00:00Z,6.208,19.53,33.65,23.86
2018-08-11T10:00:00Z,6.259,19.52,33.66,23.86
2018-08-11T10:00:00Z,6.31,19.51,33.66,23.86
2018-08-11T10:00:00Z,6.358,19.5,33.65,23.87
2018-08-11T10:00:00Z,6.406,19.48,33.65,23.87
2018-08-11T10:00:00Z,6.451,19.48,33.65,23.87
2018-08-11T14:00:00Z,1.231,20.72,33.7,23.58
2018-08-11T14:00:00Z,1.302,20.68,33.69,23.59
2018-08-11T14:00:00Z,1.378,20.63,33.69,23.59
2018-08-11T14:00:00Z,1.459,20.59,33.68,23.6
2018-08-11T14:00:00Z,1.543,20.55,33.68,23.61
2018-08-11T14:00:00Z,1.63,20.51,33.68,23.62
2018-08-11T14:00:00Z,1.719,20.48,33.68,23.63
2018-08-11T14:00:00Z,1.81,20.45,33.68,23.63
2018-08-11T14:00:00Z,1.903,20.42,33.67,23.64
2018-08-11T14:00:00Z,2,20.4,33.67,23.65
2018-08-11T14:00:00Z,2.097,20.38,33.67,23.65
2018-08-11T14:00:00Z,2.194,20.36,33.67,23.66
2018-08-11T14:00:00Z,2.292,20.34,33.67,23.66
2018-08-11T14:00:00Z,2.389,20.32,33.67,23.66
2018-08-11T14:00:00Z,2.483,20.31,33.67,23.67
2018-08-11T14:00:00Z,2.576,20.3,33.67,23.67
2018-08-11T14:00:00Z,2.668,20.3,33.67,23.67
2018-08-11T14:00:00Z,2.756,20.29,33.67,23.67
2018-08-11T14:00:00Z,2.842,20.28,33.67,23.68
2018-08-11T14:00:00Z,2.924,20.27,33.67,23.68
2018-08-11T14:00:00Z,3.003,20.26,33.67,23.68
2018-08-11T14:00:00Z,3.08,20.26,33.67,23.68
2018-08-11T14:00:00Z,3.155,20.25,33.67,23.69
2018-08-11T14:00:00Z,3.23,20.23,33.67,23.69
2018-08-11T14:00:00Z,3.304,20.21,33.67,23.7
2018-08-11T14:00:00Z,3.378,20.19,33.67,23.7
2018-08-11T14:00:00Z,3.452,20.17,33.67,23.7
2018-08-11T14:00:00Z,3.528,20.14,33.67,23.71
2018-08-11T14:00:00Z,3.604,20.12,33.67,23.72
2018-08-11T14:00:00Z,3.682,20.09,33.67,23.72
2018-08-11T14:00:00Z,3.761,20.07,33.67,23.73
2018-08-11T14:00:00Z,3.842,20.05,33.67,23.73
2018-08-11T14:00:00Z,3.925,20.04,33.67,23.74
2018-08-11T14:00:00Z,4.008,20.02,33.67,23.74
2018-08-11T14:00:00Z,4.092,20,33.66,23.74
2018-08-11T14:00:00Z,4.175,19.99,33.66,23.75
2018-08-11T14:00:00Z,4.258,19.97,33.66,23.75
2018-08-11T14:00:00Z,4.342,19.95,33.67,23.76
2018-08-11T14:00:00Z,4.426,19.93,33.67,23.76
2018-08-11T14:00:00Z,4.511,19.9,33.66,23.77
2018-08-11T14:00:00Z,4.595,19.87,33.66,23.77
2018-08-11T14:00:00Z,4.679,19.85,33.66,23.78
2018-08-11T14:00:00Z,4.764,19.83,33.65,23.78
2018-08-11T14:00:00Z,4.846,19.81,33.65,23.78
2018-08-11T14:00:00Z,4.927,19.8,33.65,23.79
2018-08-11T14:00:00Z,5.006,19.79,33.66,23.79
2018-08-11T14:00:00Z,5.084,19.78,33.66,23.8
2018-08-11T14:00:00Z,5.16,19.77,33.66,23.8
2018-08-11T14:00:00Z,5.234,19.75,33.66,23.8
2018-08-11T14:00:00Z,5.307,19.74,33.66,23.8
2018-08-11T14:00:00Z,5.377,19.72,33.66,23.81
2018-08-11T14:00:00Z,5.447,19.7,33.65,23.81
2018-08-11T14:00:00Z,5.514,19.69,33.65,23.81
2018-08-11T14:00:00Z,5.579,19.68,33.65,23.82
2018-08-11T14:00:00Z,5.641,19.67,33.65,23.82
2018-08-11T14:00:00Z,5.701,19.67,33.65,23.82
2018-08-11T14:00:00Z,5.758,19.66,33.65,23.82
2018-08-11T14:00:00Z,5.812,19.67,33.65,23.82
2018-08-11T14:00:00Z,5.864,19.67,33.65,23.82
2018-08-11T14:00:00Z,5.911,19.67,33.65,23.82
2018-08-11T14:00:00Z,5.954,19.67,33.65,23.82
2018-08-11T14:00:00Z,5.99,19.68,33.65,23.82
2018-08-11T14:00:00Z,6.019,19.68,33.65,23.82
2018-08-11T18:00:00Z,0.778,21.38,33.69,23.4
2018-08-11T18:00:00Z,0.809,21.38,33.69,23.4
2018-08-11T18:00:00Z,0.848,21.38,33.69,23.4
2018-08-11T18:00:00Z,0.894,21.38,33.69,23.4
2018-08-11T18:00:00Z,0.946,21.37,33.69,23.4
2018-08-11T18:00:00Z,1.003,21.37,33.69,23.4
2018-08-11T18:00:00Z,1.062,21.37,33.69,23.4
2018-08-11T18:00:00Z,1.124,21.37,33.69,23.4
2018-08-11T18:00:00Z,1.186,21.37,33.69,23.4
2018-08-11T18:00:00Z,1.247,21.36,33.69,23.4
2018-08-11T18:00:00Z,1.307,21.36,33.69,23.4
2018-08-11T18:00:00Z,1.363,21.36,33.69,23.4
2018-08-11T18:00:00Z,1.418,21.36,33.69,23.4
2018-08-11T18:00:00Z,1.469,21.36,33.69,23.4
2018-08-11T18:00:00Z,1.52,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.57,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.619,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.669,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.72,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.774,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.831,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.888,21.35,33.69,23.4
2018-08-11T18:00:00Z,1.948,21.34,33.69,23.4
2018-08-11T18:00:00Z,2.006,21.34,33.69,23.4
2018-08-11T18:00:00Z,2.061,21.34,33.69,23.41
2018-08-11T18:00:00Z,2.116,21.34,33.69,23.41
2018-08-11T18:00:00Z,2.168,21.34,33.69,23.41
2018-08-11T18:00:00Z,2.219,21.33,33.69,23.41
2018-08-11T18:00:00Z,2.269,21.33,33.69,23.41
2018-08-11T18:00:00Z,2.317,21.33,33.69,23.41
2018-08-11T18:00:00Z,2.367,21.32,33.69,23.41
2018-08-11T18:00:00Z,2.418,21.32,33.69,23.41
2018-08-11T18:00:00Z,2.469,21.31,33.69,23.41
2018-08-11T18:00:00Z,2.524,21.3,33.69,23.41
2018-08-11T18:00:00Z,2.58,21.3,33.69,23.41
2018-08-11T18:00:00Z,2.639,21.29,33.69,23.42
2018-08-11T18:00:00Z,2.701,21.29,33.69,23.42
2018-08-11T18:00:00Z,2.765,21.28,33.69,23.42
2018-08-11T18:00:00Z,2.832,21.28,33.69,23.42
2018-08-11T18:00:00Z,2.899,21.27,33.69,23.42
2018-08-11T18:00:00Z,2.969,21.27,33.69,23.42
2018-08-11T18:00:00Z,3.037,21.26,33.69,23.42
2018-08-11T18:00:00Z,3.107,21.26,33.69,23.42
2018-08-11T18:00:00Z,3.174,21.25,33.69,23.43
2018-08-11T18:00:00Z,3.242,21.24,33.69,23.43
2018-08-11T18:00:00Z,3.307,21.23,33.69,23.43
2018-08-11T18:00:00Z,3.371,21.22,33.69,23.44
2018-08-11T18:00:00Z,3.43,21.21,33.69,23.44
2018-08-11T18:00:00Z,3.488,21.2,33.69,23.44
2018-08-11T18:00:00Z,3.544,21.19,33.69,23.44
2018-08-11T18:00:00Z,3.598,21.18,33.69,23.44
2018-08-11T18:00:00Z,3.652,21.18,33.69,23.45
2018-08-11T18:00:00Z,3.705,21.17,33.69,23.45
2018-08-11T18:00:00Z,3.759,21.16,33.69,23.45
2018-08-11T18:00:00Z,3.814,21.15,33.69,23.45
2018-08-11T18:00:00Z,3.869,21.14,33.69,23.46
2018-08-11T18:00:00Z,3.926,21.13,33.69,23.46
2018-08-11T18:00:00Z,3.982,21.12,33.69,23.46
2018-08-11T18:00:00Z,4.04,21.11,33.69,23.46
2018-08-11T18:00:00Z,4.099,21.1,33.69,23.47
2018-08-11T18:00:00Z,4.156,21.09,33.69,23.47
2018-08-11T18:00:00Z,4.216,21.07,33.69,23.47
2018-08-11T18:00:00Z,4.275,21.06,33.69,23.48
2018-08-11T18:00:00Z,4.337,21.04,33.69,23.48
2018-08-11T18:00:00Z,4.398,21.03,33.69,23.48
2018-08-11T18:00:00Z,4.46,21.02,33.69,23.49
2018-08-11T18:00:00Z,4.522,21,33.68,23.49
2018-08-11T18:00:00Z,4.585,20.99,33.68,23.49
2018-08-11T18:00:00Z,4.646,20.99,33.69,23.5
2018-08-11T18:00:00Z,4.706,20.98,33.69,23.5
2018-08-11T18:00:00Z,4.764,20.97,33.69,23.5
2018-08-11T18:00:00Z,4.82,20.95,33.69,23.51
2018-08-11T18:00:00Z,4.875,20.94,33.69,23.51
2018-08-11T18:00:00Z,4.928,20.92,33.69,23.51
2018-08-11T18:00:00Z,4.978,20.91,33.69,23.52
2018-08-11T18:00:00Z,5.026,20.89,33.68,23.52
2018-08-11T18:00:00Z,5.071,20.88,33.68,23.52
2018-08-11T18:00:00Z,5.115,20.86,33.68,23.53
2018-08-11T18:00:00Z,5.158,20.85,33.68,23.53
2018-08-11T18:00:00Z,5.201,20.83,33.68,23.54
2018-08-11T18:00:00Z,5.244,20.82,33.68,23.54
2018-08-11T18:00:00Z,5.288,20.8,33.68,23.55
2018-08-11T18:00:00Z,5.333,20.78,33.68,23.55
2018-08-11T18:00:00Z,5.377,20.77,33.68,23.55
2018-08-11T18:00:00Z,5.423,20.75,33.68,23.56
2018-08-11T18:00:00Z,5.469,20.74,33.68,23.56
2018-08-11T18:00:00Z,5.516,20.72,33.69,23.57
2018-08-11T18:00:00Z,5.565,20.7,33.69,23.58
2018-08-11T18:00:00Z,5.616,20.67,33.69,23.58
2018-08-11T18:00:00Z,5.668,20.64,33.68,23.59
2018-08-11T18:00:00Z,5.723,20.61,33.68,23.6
2018-08-11T18:00:00Z,5.777,20.58,33.68,23.6
2018-08-11T18:00:00Z,5.832,20.55,33.68,23.61
2018-08-11T18:00:00Z,5.887,20.52,33.68,23.61
2018-08-11T18:00:00Z,5.939,20.5,33.67,23.62
2018-08-11T18:00:00Z,5.99,20.49,33.67,23.62
2018-08-11T18:00:00Z,6.036,20.48,33.67,23.62
2018-08-11T18:00:00Z,6.075,20.48,33.68,23.63
